id78	restaurant	-37.48561477	147.7466384
id79	restaurant	-37.94968334	145.2171759
id80	restaurant	-37.35202628	145.6130553
id81	restaurant	-37.70031661	142.6218007
id82	restaurant	-38.09836	144.0220935
id83	restaurant	-36.88390409	146.8896024
id84	restaurant	-37.91091682	143.7755641
id85	restaurant	-37.72583676	141.8772092
id86	restaurant	-37.26764635	144.4898976
id87	restaurant	-37.45369469	147.4159492
id88	restaurant	-37.12481208	145.9810084
id89	restaurant	-37.0733986	144.279501
id90	restaurant	-38.05150349	145.8431198
id91	restaurant	-38.5080477	147.2283688
id92	restaurant	-38.63299595	144.880124
id93	restaurant	-37.26641191	144.7234373
id94	restaurant	-37.39853325	145.4124594
id95	restaurant	-37.88400049	145.1650407
id96	restaurant	-37.59202551	146.3215265
id97	restaurant	-36.97276732	144.9313642
id98	restaurant	-37.32419388	146.6002859
id99	restaurant	-38.75015078	143.0045307
id100	restaurant	-37.36076787	144.0493715
id101	restaurant	-37.79723871	144.4007089
id102	restaurant	-37.83555082	144.3542286
id103	restaurant	-36.8033012	144.440693
id104	restaurant	-37.27486438	144.8811911
id105	restaurant	-37.56066453	145.7338114
id106	restaurant	-37.01765393	141.660401
id107	restaurant	-37.66037037	145.2919355
id108	restaurant	-37.83091402	145.6553046
id109	restaurant	-37.62390931	148.0209073
id110	restaurant	-38.35904864	145.338844
id111	restaurant	-37.00280686	142.9438096
id112	restaurant	-38.19856966	145.6340046
id113	restaurant	-36.80936656	142.3777445
id114	restaurant	-37.1865645	145.3006157
id115	restaurant	-38.33142901	149.4483574
id116	restaurant	-36.20057076	142.1268999
id117	restaurant	-38.34995108	144.3874759
id118	restaurant	-38.52270429	147.0673047
id119	restaurant	-38.45543291	146.0917469
id120	restaurant	-36.53845199	145.7651997
id121	restaurant	-37.91869561	146.9967715
id122	restaurant	-37.82484091	145.1928096
id123	restaurant	-37.34631709	142.6127409
id124	restaurant	-36.90702573	143.1462443
id125	restaurant	-37.49403438	143.758808
id126	restaurant	-37.39459144	144.5093237
id127	restaurant	-38.36862952	145.0996854
id128	restaurant	-37.32247991	143.2691142
id129	restaurant	-36.89124094	144.8506866
id130	restaurant	-37.42615218	143.2655642
id131	restaurant	-37.61369972	145.8433001
id132	restaurant	-37.62735617	147.5183143
id133	restaurant	-38.17577581	146.3090073
id134	restaurant	-37.85785654	145.0520081
id135	restaurant	-37.36332391	145.1030177
id136	restaurant	-36.67080766	144.8091809
id137	restaurant	-37.74282723	143.0627081
id138	restaurant	-38.44371288	142.5426885
id139	restaurant	-38.59112737	144.5904103
id140	restaurant	-38.24758525	144.0007692
id141	restaurant	-37.32433407	144.1027895
id142	restaurant	-37.43518226	141.297702
id143	restaurant	-37.09099237	147.8832558
id144	restaurant	-37.96370274	144.7218339
id145	restaurant	-36.88661325	146.7030757
id146	restaurant	-37.9713361	144.7546376
id147	restaurant	-36.49562409	146.4316239
id148	restaurant	-37.35639106	144.2857343
id149	restaurant	-36.90691812	145.7836409
id150	restaurant	-36.97582435	144.9085025
id151	restaurant	-37.246235	145.4682082
id152	restaurant	-36.21946086	147.2509562
id153	restaurant	-37.09100251	143.6234338
id154	restaurant	-37.64466896	145.8644311
id155	restaurant	-36.87341982	144.6449756
id156	restaurant	-38.40715588	146.4632238
id157	restaurant	-37.11852209	144.6676127
id158	restaurant	-37.42155023	145.4036939
id159	restaurant	-37.72618508	146.1308412
id160	restaurant	-37.67902457	144.6791461
id161	restaurant	-36.90840597	145.9761451
id162	restaurant	-38.37525337	144.240078
id163	restaurant	-37.28545067	143.2189003
id164	restaurant	-37.10697086	144.3290348
id165	restaurant	-37.08142802	146.4299152
id166	restaurant	-37.12888024	146.2929598
id167	restaurant	-38.3338768	144.8034757
id168	restaurant	-37.09344911	141.0977054
id169	restaurant	-37.18211102	148.053341
id170	restaurant	-37.75380369	144.3309846
id171	restaurant	-37.44729201	143.8200624
id172	restaurant	-37.63323931	142.6513154
id173	restaurant	-37.79564316	144.8650575
id174	restaurant	-37.94902282	145.3151887
id175	restaurant	-37.41285956	144.1808689
id176	restaurant	-37.62874183	145.8413749
id177	restaurant	-37.10576414	146.0427388
id178	restaurant	-37.79327587	144.9907929
id179	restaurant	-36.53896779	143.5097503
id180	restaurant	-37.01818719	146.7128493
id181	restaurant	-37.72342908	147.3432084
id182	restaurant	-37.66226312	144.6660913
id183	restaurant	-37.53696308	145.5615887
id184	restaurant	-37.47075557	146.4353095
id185	restaurant	-37.63355981	144.2920798
id186	restaurant	-36.94890508	144.2884081
id187	restaurant	-37.33394341	145.3760549
id188	restaurant	-37.38306337	142.9212278
id189	restaurant	-36.72849069	144.4129696
id190	restaurant	-37.79490679	143.9982613
id191	restaurant	-36.88451919	143.3867549
id192	restaurant	-38.10527035	144.0015891
id193	restaurant	-37.42456714	143.024574
id194	restaurant	-37.99301879	143.5086458
id195	restaurant	-37.44738385	147.5453647
id196	restaurant	-38.37622923	144.6021238
id197	restaurant	-37.45877917	145.2668685
id198	restaurant	-37.02850929	146.5722845
id199	restaurant	-37.76974936	146.3779873
id200	restaurant	-37.01164918	143.8077801
id201	restaurant	-38.37155657	146.7307042
id202	restaurant	-37.6511042	146.6348477
id203	restaurant	-38.40656034	142.2649136
id204	restaurant	-37.97804185	145.7528819
id205	restaurant	-37.7332983	143.7352894
id206	restaurant	-36.8652416	143.6020239
id207	restaurant	-37.79083128	147.93573
id208	restaurant	-37.01254613	145.3246115
id209	restaurant	-36.81998137	147.9724559
id210	restaurant	-37.03858559	144.9379536
id211	restaurant	-38.14337163	144.4665633
id212	restaurant	-38.208576	146.0971399
id213	restaurant	-37.55188264	143.8988004
id214	restaurant	-36.6668286	143.5383466
id215	restaurant	-37.86402599	143.5791982
id216	restaurant	-36.92510614	146.7703951
id217	restaurant	-37.73382392	142.462135
id218	restaurant	-38.01554961	144.4684688
id219	restaurant	-37.30518785	143.345962
id220	restaurant	-36.81148503	144.3575712
id221	restaurant	-37.12210301	145.7297302
id222	restaurant	-37.70892426	145.0900932
id223	restaurant	-37.73281871	143.5611749
id224	restaurant	-37.46017889	145.2093961
id225	restaurant	-37.612632	143.1413285
id226	restaurant	-38.08452	143.8836771
id227	restaurant	-37.3248499	144.6771744
id228	restaurant	-36.98975392	144.5184595
id229	restaurant	-37.82337491	146.8632319
id230	restaurant	-36.78438548	145.2327835
id231	restaurant	-37.55446487	144.0152628
id232	restaurant	-36.79184267	146.9181063
id233	restaurant	-36.5165913	146.0214611
id234	restaurant	-37.32537245	143.1505419
id235	restaurant	-37.36819442	143.0360166
id236	restaurant	-37.62200251	142.0202725
id237	restaurant	-36.92060642	145.4766796
id238	restaurant	-36.59902843	144.9793621
id239	restaurant	-37.64910079	146.0389037
id240	restaurant	-37.83080204	145.6333308
id241	restaurant	-37.92037152	144.6583318
id242	restaurant	-36.95753896	145.8309368
id243	restaurant	-37.71729534	143.2969704
id244	restaurant	-37.06083407	146.1302691
id245	restaurant	-37.2033445	144.9900317
id246	restaurant	-37.98012491	145.5436851
id247	restaurant	-37.1037092	142.5593092
id248	restaurant	-37.97934953	142.0401419
id249	restaurant	-36.91891718	144.2949611
id250	restaurant	-38.34587024	145.0203792
id251	restaurant	-37.66179075	145.7810032
id252	restaurant	-37.41601253	146.0756267
id253	restaurant	-37.82986359	146.4045216
id254	restaurant	-37.48487928	145.2384693
id255	restaurant	-37.45217977	147.0412056
id256	restaurant	-37.48186822	145.4005208
id257	restaurant	-37.70665709	145.5488376
id258	restaurant	-37.84641279	146.7097651
id259	restaurant	-37.15004014	144.6096768
id260	restaurant	-37.92504762	145.3473326
id261	restaurant	-37.52210519	144.3922523
id262	restaurant	-38.47059122	144.9774492
id263	restaurant	-37.92026211	144.400628
id264	restaurant	-38.03626434	146.8794742
id265	restaurant	-37.71909359	143.466033
id266	restaurant	-37.78427822	143.5320989
id267	restaurant	-37.44537866	144.88737
id268	restaurant	-37.36973727	145.3203236
id269	restaurant	-37.70746624	147.2440594
id270	restaurant	-37.53043809	143.430622
id271	restaurant	-36.73107909	143.4968156
id272	restaurant	-37.93694072	144.6572868
id273	restaurant	-37.6160928	144.4879063
id274	restaurant	-37.66225417	143.5980847
id275	restaurant	-38.46537723	146.3130082
id276	restaurant	-37.73051425	146.2132216
id277	restaurant	-38.00522445	144.8087159
id278	restaurant	-37.50842122	142.917076
id279	restaurant	-37.65973182	143.4524425
id280	restaurant	-37.61516446	145.1789284
id281	restaurant	-36.77226333	144.334622
id282	restaurant	-37.06022953	142.8329099
id283	restaurant	-37.39415404	144.5559396
id284	restaurant	-37.89482154	144.494698
id285	restaurant	-37.10128338	145.048318
id286	restaurant	-37.91328188	144.9034374
id287	restaurant	-36.269891	146.4365302
id288	restaurant	-36.53897009	145.06363
id289	restaurant	-36.94332507	144.3792589
id290	restaurant	-36.82064043	145.3689932
id291	restaurant	-37.03017552	145.9903378
id292	restaurant	-37.51393466	143.8954843
id293	restaurant	-37.65233591	145.3789447
id294	restaurant	-37.23350268	141.2505319
id295	restaurant	-37.59218433	144.6342404
id296	restaurant	-36.92797904	143.1233899
id297	restaurant	-38.17722257	143.165763
id298	restaurant	-38.0199259	148.1077287
id299	restaurant	-37.36840398	144.8708429
id300	restaurant	-36.34790321	145.7456174
id301	restaurant	-37.89710697	147.2337786
id302	restaurant	-37.83864413	145.8413505
id303	restaurant	-37.52264987	144.4872276
id304	restaurant	-37.38431289	146.5899748
id305	restaurant	-37.33994906	146.4492929
id306	restaurant	-37.33396413	143.4765382
id307	restaurant	-37.14096239	147.1437455
id308	restaurant	-37.99595916	142.7014697
id309	restaurant	-38.39317132	145.0214361
id310	restaurant	-37.10082982	142.7696602
id311	restaurant	-37.33740658	146.4768055
id312	restaurant	-37.8018731	144.6775216
id313	restaurant	-38.69602188	143.7608633
id314	restaurant	-37.43194235	144.8989705
id315	restaurant	-37.67780545	145.7127148
id316	restaurant	-37.71503979	144.4295341
id317	restaurant	-37.32303999	140.7291589
id318	restaurant	-36.99567535	143.4094695
id319	restaurant	-36.69531314	146.8352897
id320	restaurant	-37.22370041	144.6652189
id321	restaurant	-38.2702999	146.2926853
id322	restaurant	-38.21014873	145.8468003
id323	restaurant	-36.58201005	146.8377297
id324	restaurant	-37.35778339	145.2732492
id325	restaurant	-37.88959218	146.6375249
id326	restaurant	-37.73446406	144.2535387
id327	restaurant	-37.58694803	144.3130983
id328	restaurant	-37.67163689	145.9211261
id329	restaurant	-37.64628604	145.2849518
id330	restaurant	-37.10368413	146.0869905
id331	restaurant	-37.52048774	143.2815158
id332	restaurant	-37.58669006	144.9555351
id333	restaurant	-37.65189547	145.4453862
id334	restaurant	-37.05688665	143.2379217
id335	restaurant	-37.47888093	142.3693327
id336	restaurant	-37.17921378	144.0229032
id337	restaurant	-37.66635304	144.2467166
id338	restaurant	-37.30283689	144.4211035
id339	restaurant	-37.49395183	145.0570492
id340	restaurant	-36.65596337	147.5628442
id341	restaurant	-37.99167402	143.41161
id342	restaurant	-37.55335547	143.0754779
id343	restaurant	-36.62596956	145.483855
id344	restaurant	-37.49660746	143.8867484
id345	restaurant	-38.33279772	144.2380891
id346	restaurant	-37.22053063	146.1642819
id347	restaurant	-37.42157837	146.7298934
id348	restaurant	-36.76227004	143.1813352
id349	restaurant	-36.92402655	142.7424996
id350	restaurant	-37.2685663	142.7555253
id351	restaurant	-37.48377888	146.4654364
id352	restaurant	-37.43648397	143.3569959
id353	restaurant	-37.09747167	145.5472448
id354	restaurant	-38.39458985	144.964507
id355	restaurant	-37.40704473	143.6200205
id356	restaurant	-37.95543965	145.0727537
id357	restaurant	-37.46271908	143.2888083
id358	restaurant	-37.98984616	144.0519753
id359	restaurant	-37.93517113	146.6680535
id360	restaurant	-36.7302667	144.6358739
id361	restaurant	-37.48243577	145.1507155
id362	restaurant	-37.98478299	144.8427636
id363	restaurant	-36.8694143	144.7874084
id364	restaurant	-36.98485042	144.4024504
id365	restaurant	-37.89623446	144.1214047
id366	restaurant	-37.85095618	144.0073343
id367	restaurant	-38.38006894	147.3556651
id368	restaurant	-36.44417495	145.0117769
id369	restaurant	-37.75245226	144.3413318
id370	restaurant	-38.15954294	146.7920913
id371	restaurant	-37.85128919	145.1124512
id372	restaurant	-37.74188991	141.4715605
id373	restaurant	-37.09394273	144.5103325
id374	restaurant	-37.68849645	142.6579405
id375	restaurant	-37.14839328	142.1762653
id376	restaurant	-36.9877751	143.4923646
id377	restaurant	-38.12689174	143.1047661
id378	restaurant	-37.63365349	144.5551336
id379	restaurant	-37.75493908	145.7253564
id380	restaurant	-37.01870493	143.0935935
id381	restaurant	-36.83870717	144.3859867
id382	restaurant	-37.48731063	145.1285789
id383	restaurant	-38.65877501	147.7289937
id384	restaurant	-37.88747242	147.1914778
id385	restaurant	-37.88197069	144.1661137
id386	restaurant	-37.44870929	143.2542496
id387	restaurant	-37.34740523	146.0849963
id388	restaurant	-37.34249755	144.0794645
id389	restaurant	-37.50450693	143.9669023
id390	restaurant	-37.59100358	142.4124988
id391	restaurant	-37.88950516	142.6511726
id392	restaurant	-37.21723039	145.8177561
id393	restaurant	-37.79428849	144.5214097
id394	restaurant	-36.83536401	145.0157338
id395	restaurant	-37.624829	143.937968
id396	restaurant	-38.04180633	146.2800442
id397	restaurant	-37.18316389	147.8887104
id398	restaurant	-37.97500103	146.9665075
id399	restaurant	-37.52017036	145.3041342
id400	restaurant	-37.17607023	146.5787078
id401	restaurant	-36.92000005	144.2209502
id402	restaurant	-37.6146659	145.3797053
id403	restaurant	-36.89149456	146.1676463
id404	restaurant	-37.96724293	145.6457768
id405	restaurant	-37.57054323	144.651569
id406	restaurant	-37.47266826	143.9879439
id407	restaurant	-37.34281862	145.2306783
id408	restaurant	-37.1511299	143.4444953
id409	restaurant	-37.58741811	144.99487
id410	restaurant	-37.41785284	145.8109197
id411	restaurant	-37.20991242	146.4357579
id412	restaurant	-37.51372102	144.3505104
id413	restaurant	-38.11504696	145.9473036
id414	restaurant	-37.8077237	145.4139302
id415	restaurant	-38.2219601	143.2755132
id416	restaurant	-37.65970519	143.8363249
id417	restaurant	-36.63733097	144.2729999
id418	restaurant	-37.34251578	147.9626317
id419	restaurant	-37.14511242	146.1406063
id420	restaurant	-37.93558037	146.1903386
id421	restaurant	-37.87107603	144.6048667
id422	restaurant	-37.94265931	143.5324456
id423	restaurant	-37.62312687	143.2900482
id424	restaurant	-37.64379188	141.9646551
id425	restaurant	-38.24564844	144.5806664
id426	restaurant	-37.84968066	145.1087724
id427	restaurant	-36.92948323	144.459296
id428	restaurant	-36.90730304	143.619163
id429	restaurant	-37.01412338	146.7829381
id430	restaurant	-37.00856456	147.5768792
id431	restaurant	-36.83634048	143.9362692
id432	restaurant	-37.51879441	142.1537542
id433	restaurant	-38.4404129	143.4604229
id434	restaurant	-37.25841723	142.8235456
id435	restaurant	-37.42260092	146.2118927
id436	restaurant	-36.80268316	146.6661158
id437	restaurant	-37.96135362	145.4243283
id438	restaurant	-37.91665241	147.7318803
id439	restaurant	-37.96080639	146.0319172
id440	restaurant	-37.17487676	145.3644654
id441	restaurant	-36.82600525	143.8820925
id442	restaurant	-36.46460552	145.5766234
id443	restaurant	-38.38312034	145.1728306
id444	restaurant	-36.98148474	145.1450398
id445	restaurant	-37.6729945	145.7940001
id446	restaurant	-37.32948618	143.5540451
id447	restaurant	-36.87411818	145.5931457
id448	restaurant	-37.56214335	144.4211974
id449	restaurant	-38.06908282	145.6158681
id450	restaurant	-37.61453877	145.2896338
id451	restaurant	-38.15607225	141.8653213
id452	restaurant	-37.26357024	145.997142
id453	restaurant	-37.46378385	147.2749283
id454	restaurant	-37.93431257	146.6319011
id455	restaurant	-37.20483936	144.6462943
id456	restaurant	-37.24147966	142.260391
id457	restaurant	-36.63731953	144.975491
id458	restaurant	-37.1170617	145.5013429
id459	restaurant	-36.62572697	143.5693353
id460	restaurant	-38.26414967	143.8390884
id461	restaurant	-37.77482767	143.5972026
id462	restaurant	-38.38972425	143.933621
id463	restaurant	-37.32540143	145.7858863
id464	restaurant	-37.92338534	146.8965792
id465	restaurant	-37.31249784	144.7613744
id466	restaurant	-37.86595743	145.8063273
id467	restaurant	-36.83530905	143.841937
id468	restaurant	-37.27221729	144.7770362
id469	restaurant	-37.42360638	144.8390631
id470	restaurant	-37.38761473	142.1294614
id471	restaurant	-37.65905591	146.3240386
id472	restaurant	-36.62301892	143.9939058
id473	restaurant	-37.96308871	145.3888149
id474	restaurant	-36.49374478	145.6534532
id475	restaurant	-36.68246023	145.5480191
id476	restaurant	-36.62467804	145.2463565
id477	restaurant	-37.26564486	141.7180067
id478	restaurant	-37.12944385	145.6951336
id479	restaurant	-38.02350018	145.8566409
id480	restaurant	-36.88501322	146.7661435
id481	restaurant	-36.78944703	145.9869553
id482	restaurant	-37.23376898	142.9627882
id483	restaurant	-37.95039485	146.3995056
id484	restaurant	-38.16487286	144.6794162
id485	restaurant	-37.18190479	146.2323442
id486	restaurant	-37.34218618	144.3460253
id487	restaurant	-36.23050646	144.1964933
id488	restaurant	-37.87287726	145.1606652
id489	restaurant	-37.55100304	143.6468976
id490	restaurant	-37.54717519	143.3848689
id491	restaurant	-37.06343723	145.016095
id492	restaurant	-37.49228415	147.7362625
id493	restaurant	-36.87468351	146.9186326
id494	restaurant	-37.72608896	146.2378999
id495	restaurant	-37.12749426	145.1095244
id496	restaurant	-37.85034866	145.7533503
id497	restaurant	-37.50107109	147.0399083
id498	restaurant	-38.0974144	144.5958007
id499	restaurant	-38.36639884	145.9172433
id500	restaurant	-38.00838209	142.9006256
id501	restaurant	-36.80714241	143.2744752
id502	restaurant	-36.79569327	145.6536326
id503	restaurant	-37.10184474	146.2051789
id504	restaurant	-37.99210553	145.2147828
id505	restaurant	-37.53580127	145.1238391
id506	restaurant	-37.11268504	144.3628744
id507	restaurant	-38.25562245	144.5171189
id508	restaurant	-37.30988926	146.1580377
id509	restaurant	-37.8902059	143.495699
id510	restaurant	-39.11168179	144.0969516
id511	restaurant	-38.08525451	144.9006078
id512	restaurant	-37.92832365	144.0085725
id513	restaurant	-37.61736354	144.3660113
id514	restaurant	-37.07381376	144.8233056
id515	restaurant	-37.93799191	143.327845
id516	restaurant	-37.41984787	144.0167402
id517	restaurant	-37.28860236	144.6879314
id518	restaurant	-37.36820146	144.1525397
id519	restaurant	-37.93013129	145.462537
id520	restaurant	-37.08302782	145.1883835
id521	restaurant	-38.01544663	144.4570954
id522	restaurant	-38.07191016	144.6917657
id523	restaurant	-37.33944321	143.7649459
id524	restaurant	-37.04985846	145.0293733
id525	restaurant	-37.73009891	144.5879505
id526	restaurant	-37.41499036	143.4104322
id527	restaurant	-38.15440703	140.3843921
id528	restaurant	-37.96148037	145.6458145
id529	restaurant	-38.31661469	146.5687455
id530	restaurant	-37.70466531	144.1411513
id531	restaurant	-37.10185167	145.190105
id532	restaurant	-37.36368941	144.1668168
id533	restaurant	-37.299891	146.2733455
id534	restaurant	-37.70064531	145.6203452
id535	restaurant	-37.52595761	144.3667298
id536	restaurant	-36.99207849	143.4330544
id537	restaurant	-37.07024375	146.0751011
id538	restaurant	-36.81687817	146.2976067
id539	restaurant	-37.24600882	145.2075992
id540	restaurant	-37.55161383	145.2258875
id541	restaurant	-37.17724275	145.3208309
id542	restaurant	-37.63656138	144.1071178
id543	restaurant	-37.95243843	144.6768123
id544	restaurant	-37.46218547	144.2726304
id545	restaurant	-37.07752846	143.0861853
id546	restaurant	-37.84913525	144.5781476
id547	restaurant	-37.97586642	144.4920632
id548	restaurant	-37.7595454	143.0307818
id549	restaurant	-37.64738345	143.2699675
id550	restaurant	-37.87180806	141.3739686
id551	restaurant	-37.13635622	144.0966221
id552	restaurant	-37.81711932	143.8235887
id553	restaurant	-37.28706375	146.3618343
id554	restaurant	-37.12195185	146.122086
id555	restaurant	-37.22158547	145.2234471
id556	restaurant	-36.98436081	143.8023555
id557	restaurant	-37.75389921	147.5653072
id558	restaurant	-37.14634173	144.6407766
id559	restaurant	-38.0857988	145.3086358
id560	restaurant	-36.73218378	144.0247071
id561	restaurant	-36.82933046	145.3875812
id562	restaurant	-37.97566078	142.9230593
id563	restaurant	-37.66128721	145.789414
id564	restaurant	-38.20953533	142.4439801
id565	restaurant	-37.65504423	147.4319259
id566	restaurant	-38.08732551	143.437084
id567	restaurant	-37.68253698	143.3557828
id568	restaurant	-37.4275782	144.1824518
id569	restaurant	-37.19193281	143.004498
id570	restaurant	-37.59322265	143.9709299
id571	restaurant	-37.53056176	144.0340781
id572	restaurant	-38.2397981	144.7987528
id573	restaurant	-37.55152656	143.9979261
id574	restaurant	-37.89054236	145.3401837
id575	restaurant	-37.6399844	145.5948745
id576	restaurant	-37.33802552	143.6174337
id577	restaurant	-38.0188617	143.7761879
id578	restaurant	-37.55558294	147.4608768
id579	restaurant	-36.93626483	142.6357776
id580	restaurant	-37.76273302	146.4387882
id581	restaurant	-37.61701778	146.5459063
id582	restaurant	-37.79562773	146.1799533
id583	restaurant	-37.59731557	144.1875393
id584	restaurant	-37.76832502	142.0144686
id585	restaurant	-37.53724529	144.9907518
id586	restaurant	-37.19439302	146.0286379
id587	restaurant	-38.26846904	143.8686644
id588	restaurant	-37.61846484	147.182705
id589	restaurant	-37.2900229	142.6408385
id590	restaurant	-37.43197997	144.4618791
id591	restaurant	-37.82035663	142.9357972
id592	restaurant	-37.50502478	144.6272199
id593	restaurant	-39.15995345	142.1157298
id594	restaurant	-37.31521116	144.9508245
id595	restaurant	-37.3919453	145.1505664
id596	restaurant	-37.27294172	142.8979718
id597	restaurant	-37.38133443	142.5417231
id598	restaurant	-37.99449697	143.5282031
id599	restaurant	-37.35336553	146.3593228
id600	restaurant	-37.15295343	145.2221882
id601	restaurant	-37.01185063	144.8792719
id602	restaurant	-37.86881546	144.7327796
id603	restaurant	-37.57423053	144.6602054
id604	restaurant	-36.85479831	143.516465
id605	restaurant	-36.71407471	145.5730577
id606	restaurant	-36.84773751	141.9288701
id607	restaurant	-37.45704924	145.5210738
id608	restaurant	-36.9974173	143.3177538
id609	restaurant	-36.91822335	142.6921872
id610	restaurant	-37.68258828	143.3914439
id611	restaurant	-37.0842684	145.3543674
id612	restaurant	-37.19759696	143.227274
id613	restaurant	-37.98796583	146.0485388
id614	restaurant	-38.21701965	143.228274
id615	restaurant	-37.99639689	143.9144507
id616	restaurant	-37.44885527	146.011245
id617	restaurant	-37.47498659	143.1940256
id618	restaurant	-37.17323409	144.6626538
id619	restaurant	-37.86065786	145.6900217
id620	restaurant	-37.72873643	144.680445
id621	restaurant	-37.63713881	145.876711
id622	restaurant	-38.15192263	145.7626525
id623	restaurant	-37.08898808	144.3141816
id624	restaurant	-38.04487578	145.7359725
id625	restaurant	-37.19983924	146.5028599
id626	restaurant	-37.38485867	142.5725173
id627	restaurant	-36.54838361	143.7942887
id628	restaurant	-36.62708746	146.3293056
id629	restaurant	-37.18092724	146.8875327
id630	restaurant	-38.84662099	145.5852348
id631	restaurant	-37.25159158	144.998214
id632	restaurant	-37.11450552	146.0461778
id633	restaurant	-38.53704624	144.9812784
id634	restaurant	-37.62385222	145.9436293
id635	restaurant	-37.93424093	144.4269058
id636	restaurant	-36.20599679	143.0226257
id637	restaurant	-38.02177723	145.7937334
id638	restaurant	-38.16277928	147.7486842
id639	restaurant	-37.02970291	144.9132653
id640	restaurant	-37.9154057	146.939342
id641	restaurant	-37.19996619	143.1883356
id642	restaurant	-37.6056565	144.4490877
id643	restaurant	-37.41745417	144.5226907
id644	restaurant	-37.70307161	144.9001568
id645	restaurant	-37.76440776	143.3570361
id646	restaurant	-37.02134205	144.5044392
id647	restaurant	-37.30747899	143.2600712
id648	restaurant	-37.07228263	144.9637599
id649	restaurant	-37.19969744	143.9247327
id650	restaurant	-38.42635001	145.3181933
id651	restaurant	-36.97290129	145.4184182
id652	restaurant	-37.62911767	148.2376448
id653	restaurant	-37.3495576	145.2582059
id654	restaurant	-37.19860737	147.9728652
id655	restaurant	-37.14140033	146.0823893
id656	restaurant	-37.94291484	147.93097
id657	restaurant	-36.27079139	144.9713963
id658	restaurant	-37.36563547	145.8773765
id659	restaurant	-37.49011387	142.9720515
id660	restaurant	-38.06913641	142.4306023
id661	restaurant	-36.59886291	144.6428814
id662	restaurant	-37.30375405	146.9110467
id663	restaurant	-37.52768693	143.1693889
id664	restaurant	-37.06536666	143.2573508
id665	restaurant	-37.55911684	142.0354339
id666	restaurant	-38.13482036	143.5732113
id667	restaurant	-37.165071	146.5826157
id668	restaurant	-38.32315906	142.8494205
id669	restaurant	-37.26424324	141.0215037
